SENTENCE_ID,ITEM_ID,LANGUAGE,PHENOMENON,SCALAR_TERM,CONDITION,SENTENCE,OPTION_LITERAL,OPTION_PRAGMATIC,OPTION_A,OPTION_B,EXPECTED,CORRECT_TYPE,COUNTERBALANCED,MODEL_RESPONSE,RUN1,RUN2,RUN3,MAJORITY_RESPONSE,CORRECT,PROMPT
OR-014,EN-OR-014-EX,EN,scalar_implicature,or,exclusive_context,These libraries or these governments collaborate.,"These libraries, these governments, or possibly both collaborate",These libraries or these governments — but not both — collaborate,These libraries or these governments — but not both — collaborate,"These libraries, these governments, or possibly both collaborate",A,pragmatic,True,A,,,,,True,"Context: Only one of the two groups is true — both cannot apply at the same time.
Sentence: ""These libraries or these governments collaborate.""

A) These libraries or these governments — but not both — collaborate
B) These libraries, these governments, or possibly both collaborate

Answer with only A or B."
OR-014,EN-OR-014-IN,EN,scalar_implicature,or,inclusive_context,These libraries or these governments collaborate.,"These libraries, these governments, or possibly both collaborate",These libraries or these governments — but not both — collaborate,"These libraries, these governments, or possibly both collaborate",These libraries or these governments — but not both — collaborate,A,literal,False,A,,,,,True,"Context: Both possibilities are open — either or both could be true.
Sentence: ""These libraries or these governments collaborate.""

A) These libraries, these governments, or possibly both collaborate
B) These libraries or these governments — but not both — collaborate

Answer with only A or B."
OR-015,EN-OR-015-NC,EN,scalar_implicature,or,no_context,Teachers or these actors have suffered.,"Teachers, these actors, or possibly both have suffered",Teachers or these actors — but not both — have suffered,Teachers or these actors — but not both — have suffered,"Teachers, these actors, or possibly both have suffered",B,literal,True,B,,,,,True,"Sentence: ""Teachers or these actors have suffered.""

A) Teachers or these actors — but not both — have suffered
B) Teachers, these actors, or possibly both have suffered

Answer with only A or B."
OR-015,EN-OR-015-EX,EN,scalar_implicature,or,exclusive_context,Teachers or these actors have suffered.,"Teachers, these actors, or possibly both have suffered",Teachers or these actors — but not both — have suffered,"Teachers, these actors, or possibly both have suffered",Teachers or these actors — but not both — have suffered,B,pragmatic,False,A,,,,,False,"Context: Only one of the two groups is true — both cannot apply at the same time.
Sentence: ""Teachers or these actors have suffered.""

A) Teachers, these actors, or possibly both have suffered
B) Teachers or these actors — but not both — have suffered

Answer with only A or B."
OR-015,EN-OR-015-IN,EN,scalar_implicature,or,inclusive_context,Teachers or these actors have suffered.,"Teachers, these actors, or possibly both have suffered",Teachers or these actors — but not both — have suffered,Teachers or these actors — but not both — have suffered,"Teachers, these actors, or possibly both have suffered",B,literal,True,B,,,,,True,"Context: Both possibilities are open — either or both could be true.
Sentence: ""Teachers or these actors have suffered.""

A) Teachers or these actors — but not both — have suffered
B) Teachers, these actors, or possibly both have suffered

Answer with only A or B."
OR-016,EN-OR-016-NC,EN,scalar_implicature,or,no_context,These ladies or doctors watch Melissa.,"These ladies, doctors, or possibly both watch Melissa",These ladies or doctors — but not both — watch Melissa,"These ladies, doctors, or possibly both watch Melissa",These ladies or doctors — but not both — watch Melissa,A,literal,False,A,,,,,True,"Sentence: ""These ladies or doctors watch Melissa.""

A) These ladies, doctors, or possibly both watch Melissa
B) These ladies or doctors — but not both — watch Melissa

Answer with only A or B."
OR-016,EN-OR-016-EX,EN,scalar_implicature,or,exclusive_context,These ladies or doctors watch Melissa.,"These ladies, doctors, or possibly both watch Melissa",These ladies or doctors — but not both — watch Melissa,These ladies or doctors — but not both — watch Melissa,"These ladies, doctors, or possibly both watch Melissa",A,pragmatic,True,A,,,,,True,"Context: Only one of the two groups is true — both cannot apply at the same time.
Sentence: ""These ladies or doctors watch Melissa.""

A) These ladies or doctors — but not both — watch Melissa
B) These ladies, doctors, or possibly both watch Melissa

Answer with only A or B."
OR-016,EN-OR-016-IN,EN,scalar_implicature,or,inclusive_context,These ladies or doctors watch Melissa.,"These ladies, doctors, or possibly both watch Melissa",These ladies or doctors — but not both — watch Melissa,"These ladies, doctors, or possibly both watch Melissa",These ladies or doctors — but not both — watch Melissa,A,literal,False,A,,,,,True,"Context: Both possibilities are open — either or both could be true.
Sentence: ""These ladies or doctors watch Melissa.""

A) These ladies, doctors, or possibly both watch Melissa
B) These ladies or doctors — but not both — watch Melissa

Answer with only A or B."
OR-017,EN-OR-017-NC,EN,scalar_implicature,or,no_context,Those guys or students hated Jennifer.,"Those guys, students, or possibly both hated Jennifer",Those guys or students — but not both — hated Jennifer,Those guys or students — but not both — hated Jennifer,"Those guys, students, or possibly both hated Jennifer",B,literal,True,B,,,,,True,"Sentence: ""Those guys or students hated Jennifer.""

A) Those guys or students — but not both — hated Jennifer
B) Those guys, students, or possibly both hated Jennifer

Answer with only A or B."
OR-017,EN-OR-017-EX,EN,scalar_implicature,or,exclusive_context,Those guys or students hated Jennifer.,"Those guys, students, or possibly both hated Jennifer",Those guys or students — but not both — hated Jennifer,"Those guys, students, or possibly both hated Jennifer",Those guys or students — but not both — hated Jennifer,B,pragmatic,False,A,,,,,False,"Context: Only one of the two groups is true — both cannot apply at the same time.
Sentence: ""Those guys or students hated Jennifer.""

A) Those guys, students, or possibly both hated Jennifer
B) Those guys or students — but not both — hated Jennifer

Answer with only A or B."
OR-017,EN-OR-017-IN,EN,scalar_implicature,or,inclusive_context,Those guys or students hated Jennifer.,"Those guys, students, or possibly both hated Jennifer",Those guys or students — but not both — hated Jennifer,Those guys or students — but not both — hated Jennifer,"Those guys, students, or possibly both hated Jennifer",B,literal,True,B,,,,,True,"Context: Both possibilities are open — either or both could be true.
Sentence: ""Those guys or students hated Jennifer.""

A) Those guys or students — but not both — hated Jennifer
B) Those guys, students, or possibly both hated Jennifer

Answer with only A or B."
OR-018,EN-OR-018-NC,EN,scalar_implicature,or,no_context,Those doctors or the Lutherans were struggling.,"Those doctors, the Lutherans, or possibly both were struggling",Those doctors or the Lutherans — but not both — were struggling,"Those doctors, the Lutherans, or possibly both were struggling",Those doctors or the Lutherans — but not both — were struggling,A,literal,False,A,,,,,True,"Sentence: ""Those doctors or the Lutherans were struggling.""

A) Those doctors, the Lutherans, or possibly both were struggling
B) Those doctors or the Lutherans — but not both — were struggling

Answer with only A or B."
OR-018,EN-OR-018-EX,EN,scalar_implicature,or,exclusive_context,Those doctors or the Lutherans were struggling.,"Those doctors, the Lutherans, or possibly both were struggling",Those doctors or the Lutherans — but not both — were struggling,Those doctors or the Lutherans — but not both — were struggling,"Those doctors, the Lutherans, or possibly both were struggling",A,pragmatic,True,A,,,,,True,"Context: Only one of the two groups is true — both cannot apply at the same time.
Sentence: ""Those doctors or the Lutherans were struggling.""

A) Those doctors or the Lutherans — but not both — were struggling
B) Those doctors, the Lutherans, or possibly both were struggling

Answer with only A or B."
OR-018,EN-OR-018-IN,EN,scalar_implicature,or,inclusive_context,Those doctors or the Lutherans were struggling.,"Those doctors, the Lutherans, or possibly both were struggling",Those doctors or the Lutherans — but not both — were struggling,"Those doctors, the Lutherans, or possibly both were struggling",Those doctors or the Lutherans — but not both — were struggling,A,literal,False,A,,,,,True,"Context: Both possibilities are open — either or both could be true.
Sentence: ""Those doctors or the Lutherans were struggling.""

A) Those doctors, the Lutherans, or possibly both were struggling
B) Those doctors or the Lutherans — but not both — were struggling

Answer with only A or B."
OR-019,EN-OR-019-NC,EN,scalar_implicature,or,no_context,These senators or those men spun around.,"These senators, those men, or possibly both spun around",These senators or those men — but not both — spun around,These senators or those men — but not both — spun around,"These senators, those men, or possibly both spun around",B,literal,True,B,,,,,True,"Sentence: ""These senators or those men spun around.""

A) These senators or those men — but not both — spun around
B) These senators, those men, or possibly both spun around

Answer with only A or B."
OR-019,EN-OR-019-EX,EN,scalar_implicature,or,exclusive_context,These senators or those men spun around.,"These senators, those men, or possibly both spun around",These senators or those men — but not both — spun around,"These senators, those men, or possibly both spun around",These senators or those men — but not both — spun around,B,pragmatic,False,B,,,,,True,"Context: Only one of the two groups is true — both cannot apply at the same time.
Sentence: ""These senators or those men spun around.""

A) These senators, those men, or possibly both spun around
B) These senators or those men — but not both — spun around

Answer with only A or B."
OR-019,EN-OR-019-IN,EN,scalar_implicature,or,inclusive_context,These senators or those men spun around.,"These senators, those men, or possibly both spun around",These senators or those men — but not both — spun around,These senators or those men — but not both — spun around,"These senators, those men, or possibly both spun around",B,literal,True,B,,,,,True,"Context: Both possibilities are open — either or both could be true.
Sentence: ""These senators or those men spun around.""

A) These senators or those men — but not both — spun around
B) These senators, those men, or possibly both spun around

Answer with only A or B."
OR-020,EN-OR-020-NC,EN,scalar_implicature,or,no_context,Those actresses or the patients criticized Timothy.,"Those actresses, the patients, or possibly both criticized Timothy",Those actresses or the patients — but not both — criticized Timothy,"Those actresses, the patients, or possibly both criticized Timothy",Those actresses or the patients — but not both — criticized Timothy,A,literal,False,A,,,,,True,"Sentence: ""Those actresses or the patients criticized Timothy.""

A) Those actresses, the patients, or possibly both criticized Timothy
B) Those actresses or the patients — but not both — criticized Timothy

Answer with only A or B."
OR-020,EN-OR-020-EX,EN,scalar_implicature,or,exclusive_context,Those actresses or the patients criticized Timothy.,"Those actresses, the patients, or possibly both criticized Timothy",Those actresses or the patients — but not both — criticized Timothy,Those actresses or the patients — but not both — criticized Timothy,"Those actresses, the patients, or possibly both criticized Timothy",A,pragmatic,True,A,,,,,True,"Context: Only one of the two groups is true — both cannot apply at the same time.
Sentence: ""Those actresses or the patients criticized Timothy.""

A) Those actresses or the patients — but not both — criticized Timothy
B) Those actresses, the patients, or possibly both criticized Timothy

Answer with only A or B."
OR-020,EN-OR-020-IN,EN,scalar_implicature,or,inclusive_context,Those actresses or the patients criticized Timothy.,"Those actresses, the patients, or possibly both criticized Timothy",Those actresses or the patients — but not both — criticized Timothy,"Those actresses, the patients, or possibly both criticized Timothy",Those actresses or the patients — but not both — criticized Timothy,A,literal,False,A,,,,,True,"Context: Both possibilities are open — either or both could be true.
Sentence: ""Those actresses or the patients criticized Timothy.""

A) Those actresses, the patients, or possibly both criticized Timothy
B) Those actresses or the patients — but not both — criticized Timothy

Answer with only A or B."
OR-021,EN-OR-021-NC,EN,scalar_implicature,or,no_context,Those adults or the teachers were whispering.,"Those adults, the teachers, or possibly both were whispering",Those adults or the teachers — but not both — were whispering,Those adults or the teachers — but not both — were whispering,"Those adults, the teachers, or possibly both were whispering",B,literal,True,B,,,,,True,"Sentence: ""Those adults or the teachers were whispering.""

A) Those adults or the teachers — but not both — were whispering
B) Those adults, the teachers, or possibly both were whispering

Answer with only A or B."
OR-021,EN-OR-021-EX,EN,scalar_implicature,or,exclusive_context,Those adults or the teachers were whispering.,"Those adults, the teachers, or possibly both were whispering",Those adults or the teachers — but not both — were whispering,"Those adults, the teachers, or possibly both were whispering",Those adults or the teachers — but not both — were whispering,B,pragmatic,False,A,,,,,False,"Context: Only one of the two groups is true — both cannot apply at the same time.
Sentence: ""Those adults or the teachers were whispering.""

A) Those adults, the teachers, or possibly both were whispering
B) Those adults or the teachers — but not both — were whispering

Answer with only A or B."
OR-021,EN-OR-021-IN,EN,scalar_implicature,or,inclusive_context,Those adults or the teachers were whispering.,"Those adults, the teachers, or possibly both were whispering",Those adults or the teachers — but not both — were whispering,Those adults or the teachers — but not both — were whispering,"Those adults, the teachers, or possibly both were whispering",B,literal,True,B,,,,,True,"Context: Both possibilities are open — either or both could be true.
Sentence: ""Those adults or the teachers were whispering.""

A) Those adults or the teachers — but not both — were whispering
B) Those adults, the teachers, or possibly both were whispering

Answer with only A or B."
OR-022,EN-OR-022-NC,EN,scalar_implicature,or,no_context,The actors or these children disagree with senators.,"The actors, these children, or possibly both disagree with senators",The actors or these children — but not both — disagree with senators,"The actors, these children, or possibly both disagree with senators",The actors or these children — but not both — disagree with senators,A,literal,False,A,,,,,True,"Sentence: ""The actors or these children disagree with senators.""

A) The actors, these children, or possibly both disagree with senators
B) The actors or these children — but not both — disagree with senators

Answer with only A or B."
OR-022,EN-OR-022-EX,EN,scalar_implicature,or,exclusive_context,The actors or these children disagree with senators.,"The actors, these children, or possibly both disagree with senators",The actors or these children — but not both — disagree with senators,The actors or these children — but not both — disagree with senators,"The actors, these children, or possibly both disagree with senators",A,pragmatic,True,B,,,,,False,"Context: Only one of the two groups is true — both cannot apply at the same time.
Sentence: ""The actors or these children disagree with senators.""

A) The actors or these children — but not both — disagree with senators
B) The actors, these children, or possibly both disagree with senators

Answer with only A or B."
OR-022,EN-OR-022-IN,EN,scalar_implicature,or,inclusive_context,The actors or these children disagree with senators.,"The actors, these children, or possibly both disagree with senators",The actors or these children — but not both — disagree with senators,"The actors, these children, or possibly both disagree with senators",The actors or these children — but not both — disagree with senators,A,literal,False,A,,,,,True,"Context: Both possibilities are open — either or both could be true.
Sentence: ""The actors or these children disagree with senators.""

A) The actors, these children, or possibly both disagree with senators
B) The actors or these children — but not both — disagree with senators

Answer with only A or B."
OR-023,EN-OR-023-NC,EN,scalar_implicature,or,no_context,The boys or doctors were descending a mountain.,"The boys, doctors, or possibly both were descending a mountain",The boys or doctors — but not both — were descending a mountain,The boys or doctors — but not both — were descending a mountain,"The boys, doctors, or possibly both were descending a mountain",B,literal,True,B,,,,,True,"Sentence: ""The boys or doctors were descending a mountain.""

A) The boys or doctors — but not both — were descending a mountain
B) The boys, doctors, or possibly both were descending a mountain

Answer with only A or B."
OR-023,EN-OR-023-EX,EN,scalar_implicature,or,exclusive_context,The boys or doctors were descending a mountain.,"The boys, doctors, or possibly both were descending a mountain",The boys or doctors — but not both — were descending a mountain,"The boys, doctors, or possibly both were descending a mountain",The boys or doctors — but not both — were descending a mountain,B,pragmatic,False,A,,,,,False,"Context: Only one of the two groups is true — both cannot apply at the same time.
Sentence: ""The boys or doctors were descending a mountain.""

A) The boys, doctors, or possibly both were descending a mountain
B) The boys or doctors — but not both — were descending a mountain

Answer with only A or B."
OR-023,EN-OR-023-IN,EN,scalar_implicature,or,inclusive_context,The boys or doctors were descending a mountain.,"The boys, doctors, or possibly both were descending a mountain",The boys or doctors — but not both — were descending a mountain,The boys or doctors — but not both — were descending a mountain,"The boys, doctors, or possibly both were descending a mountain",B,literal,True,B,,,,,True,"Context: Both possibilities are open — either or both could be true.
Sentence: ""The boys or doctors were descending a mountain.""

A) The boys or doctors — but not both — were descending a mountain
B) The boys, doctors, or possibly both were descending a mountain

Answer with only A or B."
OR-024,EN-OR-024-NC,EN,scalar_implicature,or,no_context,Those children or adults pressure Randolf to leave Monet.,"Those children, adults, or possibly both pressure Randolf to leave",Those children or adults — but not both — pressure Randolf to leave,"Those children, adults, or possibly both pressure Randolf to leave",Those children or adults — but not both — pressure Randolf to leave,A,literal,False,A,,,,,True,"Sentence: ""Those children or adults pressure Randolf to leave Monet.""

A) Those children, adults, or possibly both pressure Randolf to leave
B) Those children or adults — but not both — pressure Randolf to leave

Answer with only A or B."
OR-024,EN-OR-024-EX,EN,scalar_implicature,or,exclusive_context,Those children or adults pressure Randolf to leave Monet.,"Those children, adults, or possibly both pressure Randolf to leave",Those children or adults — but not both — pressure Randolf to leave,Those children or adults — but not both — pressure Randolf to leave,"Those children, adults, or possibly both pressure Randolf to leave",A,pragmatic,True,B,,,,,False,"Context: Only one of the two groups is true — both cannot apply at the same time.
Sentence: ""Those children or adults pressure Randolf to leave Monet.""

A) Those children or adults — but not both — pressure Randolf to leave
B) Those children, adults, or possibly both pressure Randolf to leave

Answer with only A or B."
OR-024,EN-OR-024-IN,EN,scalar_implicature,or,inclusive_context,Those children or adults pressure Randolf to leave Monet.,"Those children, adults, or possibly both pressure Randolf to leave",Those children or adults — but not both — pressure Randolf to leave,"Those children, adults, or possibly both pressure Randolf to leave",Those children or adults — but not both — pressure Randolf to leave,A,literal,False,A,,,,,True,"Context: Both possibilities are open — either or both could be true.
Sentence: ""Those children or adults pressure Randolf to leave Monet.""

A) Those children, adults, or possibly both pressure Randolf to leave
B) Those children or adults — but not both — pressure Randolf to leave

Answer with only A or B."
OR-025,EN-OR-025-NC,EN,scalar_implicature,or,no_context,Those guys or the people were noticing the photograph.,"Those guys, the people, or possibly both were noticing the photograph",Those guys or the people — but not both — were noticing the photograph,Those guys or the people — but not both — were noticing the photograph,"Those guys, the people, or possibly both were noticing the photograph",B,literal,True,B,,,,,True,"Sentence: ""Those guys or the people were noticing the photograph.""

A) Those guys or the people — but not both — were noticing the photograph
B) Those guys, the people, or possibly both were noticing the photograph

Answer with only A or B."
OR-025,EN-OR-025-EX,EN,scalar_implicature,or,exclusive_context,Those guys or the people were noticing the photograph.,"Those guys, the people, or possibly both were noticing the photograph",Those guys or the people — but not both — were noticing the photograph,"Those guys, the people, or possibly both were noticing the photograph",Those guys or the people — but not both — were noticing the photograph,B,pragmatic,False,B,,,,,True,"Context: Only one of the two groups is true — both cannot apply at the same time.
Sentence: ""Those guys or the people were noticing the photograph.""

A) Those guys, the people, or possibly both were noticing the photograph
B) Those guys or the people — but not both — were noticing the photograph

Answer with only A or B."
OR-025,EN-OR-025-IN,EN,scalar_implicature,or,inclusive_context,Those guys or the people were noticing the photograph.,"Those guys, the people, or possibly both were noticing the photograph",Those guys or the people — but not both — were noticing the photograph,Those guys or the people — but not both — were noticing the photograph,"Those guys, the people, or possibly both were noticing the photograph",B,literal,True,B,,,,,True,"Context: Both possibilities are open — either or both could be true.
Sentence: ""Those guys or the people were noticing the photograph.""

A) Those guys or the people — but not both — were noticing the photograph
B) Those guys, the people, or possibly both were noticing the photograph

Answer with only A or B."
